recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level,pricing_source
99c160f3,az-KI8rEo2z0L5pTgwSW/xnv4X1RrRvf3YaRjdfs+VB6Ei/zdVJnMLgTA48LQVkZ74h,time_shift,eu-west-1,eu-west-1,2025-01-05 19:36:16.337115,2025-01-05 23:36:16.337115,-0.000138,0.0,0.678,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ce16c11d,az-CLBC69j96rbjWDY93Psk9amN0SfCBOFzEXALgOTT6RyqAmLaJ+HXk1KqiCUpTOHp,time_shift,eu-west-1,eu-west-1,2025-01-03 21:42:18.087520,2025-01-04 01:42:18.087520,-0.000107,0.0,0.762,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8d20263d,az-glw55JNjYD1Sl+C3qWFeHbZ22+W+jWmN50vf3E7snIbBb6+kHAqL9NndvA4Vb0vk,region_shift,us-east-1,us-west-2,2025-01-07 01:42:41.426256,2025-01-07 01:42:41.426256,-0.014591,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 14.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
965d7378,az-FDtOmjbvkO19aI1lP6nhABI1+AUdYKw1Gb1eaDmHsP2IFLmewYexv2l/ZnfgAOoi,region_shift,us-east-1,us-west-2,2025-01-05 08:27:37.050243,2025-01-05 08:27:37.050243,-0.010594,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 10.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f442308d,az-ueEeex//9hlLVsxYOhQPRZuUROWphZb4QALhPWf3t/OoHNJnmZn7OiTeWn1f8zGn,region_shift+time_shift,us-east-1,us-west-2,2025-01-05 15:52:13.225284,2025-01-05 19:52:13.225284,-0.007072,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 7.1 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1c9d5fe3,az-7P9AiiJ/dtN+rZUN+ss4gvTEsw3fnhgP+27CJZyA5uQDX/W9GAiPhdyrKlMDg59i,region_shift+time_shift,us-east-1,us-west-2,2025-01-04 02:03:41.717990,2025-01-04 06:03:41.717990,-0.010581,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 10.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
26f1db11,az-CPyAsY43NIKLAsTz7WbWdSIR8QKy+cfg2158SDU3tFhnWN6mAKceuNyxOD0Nf3OU,time_shift,eu-west-1,eu-west-1,2025-01-01 00:00:00.000000,2025-01-01 04:00:00.000000,-0.309724,0.0,0.851,"Shifting time shift from eu-west-1 to eu-west-1 saves 309.7 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0e08600e,az-TOkd8g82K6i1hOcIrlyc7a4Y+AZJDADATkv5pauwUnXuIzYjeYvI2rLbgaP6E9G5,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-04 03:56:53.290113,2025-01-04 07:56:53.290113,-0.002438,0.0085,0.94,"Shifting region shift+time shift from eu-west-1 to eu-north-1 saves 2.4 gCO₂e (cost delta: $+0.0085, confidence: 94%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8d747c37,az-3vwftBXTSuYise1QxErB4ItBASXgrc+EoeULyp/FnGpyJwJ/ANV/tDrYRDzMMtSW,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3c62f553,az-wxzw3YJj5Dbk5p1I9qyF9kbJjdia72tF6SpRUmcLxq3qPchRPVkQ5AmeHfzR5ZNz,time_shift,eu-west-1,eu-west-1,2025-01-07 15:27:42.884927,2025-01-07 19:27:42.884927,-0.000184,0.0,0.691,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bc8540e0,az-5Jo/fsdYSfE+igQrMpSwsrHAYqDA1uwPZXn8+JXelPaf45JRV4aU6N0T5Du4QrY5,time_shift,ap-south-1,ap-south-1,2025-01-03 20:40:27.228525,2025-01-04 00:40:27.228525,-0.001418,0.0,0.822,"Shifting time shift from ap-south-1 to ap-south-1 saves 1.4 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e106acb0,az-vBHzBXqCFwIWlRut4iVnEHGjXj4JLyZcXGNrgpAhq8WRbKeKyQykvMvPmS8mfLF4,time_shift,eu-west-1,eu-west-1,2025-01-01 00:03:30.048622,2025-01-01 04:03:30.048622,-0.000107,0.0,0.853,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
cc801edc,az-Ir0mk9ZGhpk7lHwoYc2nRntkPX3kgyekK+aQzG9/L5sHphRzqNCNGvpNAuu7leUf,time_shift,us-west-2,us-west-2,2025-01-06 16:42:23.922204,2025-01-06 20:42:23.922204,-3.4e-05,0.0,0.893,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
123844bd,az-/5X+XNhZtuXGbiWpShm5rWFA6FXUMgDVfVhHUX9GQ4gbtvyLkCTPTvZA3P97VFC3,time_shift,eu-west-1,eu-west-1,2025-01-05 21:17:47.747164,2025-01-06 01:17:47.747164,-0.000176,0.0,0.803,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3009589b,az-4i6Gk8hDlzwx2IW3zBXJJiT5svNXIzAFKgxA8ZpR7sdxztmzWm1mbolhqIURl2+3,time_shift,eu-west-1,eu-west-1,2025-01-02 18:29:45.413290,2025-01-02 22:29:45.413290,-0.07698,0.0,0.775,"Shifting time shift from eu-west-1 to eu-west-1 saves 77.0 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2cc0f5ad,az-aA8UFJdRi3ApMWigDvG5fG7CB8J1PJgRx9i9RF/1AY5Ab7T1PmmcbjbLg1703Rfc,time_shift,eu-west-1,eu-west-1,2025-01-03 22:33:38.800648,2025-01-04 02:33:38.800648,-7.2e-05,0.0,0.797,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
08b143c1,az-HJ+8obQkp2qE7OnhMY0uJOk+d39k8BDqYkcDS2cGgH6rUioWm8oGhhAeJgxeLazT,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ec5fba7f,az-SiaDtlUkCDVYgZYvq6M+Ck523sJEesHo+wbLQyh9M6GLjYG5w/ywkdlAqfcnlTbV,region_shift,us-east-1,us-west-2,2025-01-07 08:24:07.001621,2025-01-07 08:24:07.001621,-0.014115,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 14.1 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
84714646,az-5j4xVV6sHAmQR4llKjjikqKvbqDamr9YYw9fMUQoczNyBTRHm64CBevzW3ejDf0r,time_shift,eu-west-1,eu-west-1,2025-01-04 19:35:06.320908,2025-01-04 23:35:06.320908,-9.6e-05,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5e2830e3,az-BtdWUsvjNvkMSkhwtfuBJjQ+X8Z8yz/sbuPNMbeHJrDB7OoXyImSkb06agSYPZKW,time_shift,eu-west-1,eu-west-1,2025-01-04 11:15:39.384117,2025-01-04 15:15:39.384117,-0.000173,0.0,0.653,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
872d2192,az-J2A77WhX7I9Ttagb6fcBRxr+tZxprE2HBX26bgZ0q+WIqaI4AKCFjgrnykGucukO,time_shift,eu-west-1,eu-west-1,2025-01-06 23:34:19.643436,2025-01-07 03:34:19.643436,-0.000286,0.0,0.773,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
db87756c,az-bCoG+hRXXqyWXi9i4HH9afzGDAPPZPXMK1O95TMS6h/Mh4zNsXs/+fTi/zjDmcSx,region_shift,eu-west-1,eu-north-1,2025-01-02 08:54:27.423015,2025-01-02 08:54:27.423015,-0.003263,0.0127,0.95,"Shifting region shift from eu-west-1 to eu-north-1 saves 3.3 gCO₂e (cost delta: $+0.0127, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7ae80829,az-togLR5tMCA6Wcg5AvZ3ODwSpyyupXv/+2lAmEAyBGfBPSFNq4UuzwOnkgVf04tMu,time_shift,us-west-2,us-west-2,2025-01-06 16:30:43.760130,2025-01-06 20:30:43.760130,-3.4e-05,0.0,0.893,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e9809bae,az-lPtF0eyNzBgxdcFcm8qkv072eKAYAIxNWXiu668VtYOg5S2S2pJYpjMjbZuHhjWI,time_shift,eu-west-1,eu-west-1,2025-01-04 21:07:17.601297,2025-01-05 01:07:17.601297,-0.00015,0.0,0.81,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
42887bee,az-j9ug8J4iS5tB3vV3VEZr334fxNunPF6rpLlvOsSlGrePpePNp6OsVtbQUfVeQ3Bh,region_shift,us-east-1,us-west-2,2025-01-01 20:21:46.969206,2025-01-01 20:21:46.969206,-0.011356,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 11.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
123359f4,az-y2gV4NkMAUJgKSqeRQzRowBxx9tUSUSz5g4fpRcH80jQhzzwueAMSFsPt6pE4KdC,time_shift,ap-south-1,ap-south-1,2025-01-03 20:25:17.017828,2025-01-04 00:25:17.017828,-0.000811,0.0,0.822,"Shifting time shift from ap-south-1 to ap-south-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
13b91a25,az-DAgA0yzpr/wLrE4U6DoPQ/zuFT/79rPdu7176iGBYitPCE1OD0yyCVVOp+IYOPwE,time_shift,us-west-2,us-west-2,2025-01-05 16:35:23.824959,2025-01-05 20:35:23.824959,-3.4e-05,0.0,0.89,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ed1596a2,az-zR8BzD/cz4cKVkwKmkfTiwAiIIqTddy/QGsp0s2M/w7nhXUM72Bj76DwjARnLFBz,time_shift,eu-west-1,eu-west-1,2025-01-02 20:52:07.390600,2025-01-03 00:52:07.390600,-0.00011,0.0,0.777,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a5f2d562,az-LAOH8l/WGH75KWkI4jsHo6COhE/7SGuWfx/aWTLdtvouqB9QeUB+qm15wQS1lC9L,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 12:40:50.567261,2025-01-01 16:40:50.567261,-2.08205,-8.4236,0.95,"Shifting the workload from eu-west-1 to us-west-2 and adjusting the time of operation is expected to reduce carbon emissions by 2082.1 gCO₂e, as the US West Coast grid has a lower carbon intensity compared to the European grid, particularly during off-peak hours. This change is estimated to also save $8.42, although the risk level is considered high, indicating potential trade-offs. The relatively modest carbon savings suggest that while this shift is beneficial, its overall impact is limited, and further optimizations may be necessary for more significant reductions.",verified,high,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
113c6e66,az-N/sWAUXbkefuQ3Zq+weOhrIChCIr681HpUeA904DqJNV/xLAPm6pkJB3FpKvbxdD,time_shift,eu-west-1,eu-west-1,2025-01-03 22:25:28.687196,2025-01-04 02:25:28.687196,-0.000122,0.0,0.797,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
16f5cd49,az-t8q3KjMnf+zd4wRUOh/4c4bLAP27A8oUrVPFg3wvoZklr1v9ytWLWr0iIftdvndm,time_shift,eu-west-1,eu-west-1,2025-01-03 03:25:22.852512,2025-01-03 07:25:22.852512,-3.2e-05,0.0,0.677,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
56071c9f,az-s+CIfHdAM8LmzA5bE+ZMcIpnB6lIzWg9ar+a778+41wbVda3Mrftu9i+49nOkGrr,time_shift,eu-west-1,eu-west-1,2025-01-02 21:55:08.265802,2025-01-03 01:55:08.265802,-0.000346,0.0,0.784,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
987917bb,az-hSnGJ1UDmtXah7TPozw04ry8irjPgm5cUG5Yk/GKe1wjvLJZIRzEgJZ73pq+GOMn,region_shift,us-east-1,us-west-2,2025-01-01 18:06:25.089141,2025-01-01 18:06:25.089141,-0.012051,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 12.1 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5dbb9f19,az-sUbqIx74kFwTcHH9T0rzoXioq/Ebrka53+AKV/pW+/rQsseA65vmS4B6iwm0L4/E,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a3b3168b,az-ZALtrs13zeuRKSmNE/QSsvEMO5Q1bkwP1gAji0sXm1887/5v+aDIruDn+bcfWVsG,time_shift,eu-west-1,eu-west-1,2025-01-02 21:24:47.844408,2025-01-03 01:24:47.844408,-0.000519,0.0,0.785,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f57ee4ad,az-J+BKsQlPLyCJZc41Nwwnu0UUWVWpVIOcqgY0Ws7Es7V0gZwXPb4GdBlLofyFHQzY,time_shift,us-west-2,us-west-2,2025-01-03 14:43:22.269044,2025-01-03 18:43:22.269044,-0.000981,0.0,0.892,"Shifting time shift from us-west-2 to us-west-2 saves 1.0 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6ac87248,az-89PYjtFtIt0VO0xMqcydHeczDruMzf2vUQxubcdBHeqLziX0MSxa9qIkUxZLKm6G,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 698.0 gCO₂e (cost delta: $+1.0000, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
484d9cf6,az-xl8TnIGp6LWM1qwypNBUwnBqRuGccYUznnMhBKnwh5xARCk8E4SNSYtBlck6y5sU,time_shift,us-west-2,us-west-2,2025-01-01 13:22:51.150729,2025-01-01 17:22:51.150729,-2.9e-05,0.0,0.884,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b2006439,az-aJgYmDa1hssupxDg8PbNcjne7l6ohf/gmrW4pos9l8UmJ4ZF/YT5yp690rb+iJrM,time_shift,us-west-2,us-west-2,2025-01-06 17:48:54.846029,2025-01-06 21:48:54.846029,-4e-05,0.0,0.884,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4a9f16b1,az-0g9SaiM6nSCp9H4jqomcThNRWqSFjrDZJWrhSw+P31YvtLnyywHamC4xpeFtuBEp,region_shift,us-east-1,us-west-2,2025-01-01 02:18:51.928687,2025-01-01 02:18:51.928687,-0.012004,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 12.0 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1f70842c,az-sa4U9vzJr2qkCQZenOv2X4kNwf7s9Yj6jhloVikodKJIkLwwDpXyowWiJk69jGtM,region_shift,us-east-1,us-west-2,2025-01-05 22:40:38.897893,2025-01-05 22:40:38.897893,-0.004755,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 4.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1b61cbf9,az-gLwEA4nDJXmfycMeEucWjRVwElC/6dYY3y2UN8wQ2qls+iZT1QEsYcOI5kFs/Fau,time_shift,eu-west-1,eu-west-1,2025-01-06 01:10:00.972447,2025-01-06 05:10:00.972447,-5.1e-05,0.0,0.718,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d98791ee,az-Wby7fHLMCPBSpIojOECRNaeDFcD/SFy0rXNdpgzafbbs9rs7JzywnbKWneuTeQkR,region_shift,us-east-1,us-west-2,2025-01-01 04:08:33.452188,2025-01-01 04:08:33.452188,-0.005463,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 5.5 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1e6e8c6c,az-sffo3dA672mherUD6dLtMp9eJwS671ebYbfcmNmUwTVPafOS0kwHox23aCZARycI,region_shift,us-east-1,us-west-2,2025-01-04 08:06:36.758509,2025-01-04 08:06:36.758509,-0.010414,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 10.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7847839f,az-bvKEwbE8FsDfUKs4Q3lFn9d9SnnxXrRdlDjETlBsOqSWK4IJLYJeep4wPqiapeTa,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 12:09:20.129660,2025-01-02 16:09:20.129660,-0.016782,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 16.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9857a000,az-FYMvbX29ECy2o9EKszyDOqq2aZ7/LsPzUJbks0HesFYhtJkmYiV1CsXxf5Be8nA6,time_shift,us-west-2,us-west-2,2025-01-07 17:15:04.376013,2025-01-07 21:15:04.376013,-0.000136,0.0,0.893,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
cc6c5850,az-a1MQlthg60sMx9CaIGJD+zzFDkXdCdnh4zNjZFoVlrWmbkfUfim0SUuUpDDQrvkz,time_shift,eu-west-1,eu-west-1,2025-01-05 21:10:47.649919,2025-01-06 01:10:47.649919,-0.000176,0.0,0.803,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
920e57aa,az-8l3YFNIZ2a5pcv2yormZ2KS+LPOZD8XNM/rIR609d0kz9qTuDwLBQpv++Oy81ljf,time_shift,eu-west-1,eu-west-1,2025-01-06 22:27:48.719611,2025-01-07 02:27:48.719611,-0.000285,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dea33ae3,az-/kvYGnu708FRVCnfet4JaEs4hjs8at5vpm+M4r+jlzlYtfC1ZghgMER+vlTLkpAr,time_shift,eu-west-1,eu-west-1,2025-01-03 17:50:04.862237,2025-01-03 21:50:04.862237,-6.3e-05,0.0,0.647,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0f7a46fa,az-GFQnEyW3jEf4HZBeEUc7Z9L/J1Eqpf0REzocYJsOrifTk2eaXMXA2vVSAiyAKuJt,time_shift,eu-west-1,eu-west-1,2025-01-01 02:02:31.701783,2025-01-01 06:02:31.701783,-0.000312,0.0,0.735,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6d0f248e,az-X1CX0IBiCHqqdRzMOg7ziqc2I4QGsepyRFoCp8fUDyWLcCdN2mjWTt9lTxoOM7Fm,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-1.395979,1.0,0.95,"This region and time shift from us-east-1 to us-west-2 reduces carbon emissions by 1396.0 gCO₂e because the proposed region has a grid mix with a higher percentage of renewable energy sources, such as hydro and wind power, which generate less greenhouse gas emissions. Although this change comes with a slight increase in cost of $1.00, the carbon savings are notable. The relatively small cost impact is a worthwhile trade-off for the reduction in carbon footprint, especially considering the low risk level and high confidence of 95% in this recommendation.",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5d6a2d5e,az-ezhrBz6qmKXePMOYd0B8C5pv0gWl8kf8kAEv3wGMWc4TmB9+9WzixaIpxG7+/ue6,time_shift,eu-west-1,eu-west-1,2025-01-07 03:52:13.225284,2025-01-07 07:52:13.225284,-1.4e-05,0.0,0.652,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f355e980,az-akdTcjiuvNIZ+ZGMFg5r9l4TjMRxxSZheA+MLEsOZWgNCBdm6DTZr+NnjUVt7R9B,time_shift,eu-west-1,eu-west-1,2025-01-01 00:51:20.713128,2025-01-01 04:51:20.713128,-0.000144,0.0,0.852,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f109dbb0,az-Uun8GRi2JLB+R0lTcP2sbNJZMwJ+zT0zVXHJupCx/D+Re21eoGQkSLsWAPMnibtl,time_shift,eu-west-1,eu-west-1,2025-01-06 01:42:41.426256,2025-01-06 05:42:41.426256,-5.1e-05,0.0,0.718,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
