execution_id,recommendation_id,job_id,action_taken,old_region,new_region,execution_status,mock_ticket_id,mock_pr_url,executed_at,pricing_source
10dd99f3,484d9cf6,az-xl8TnIGp6LWM1qwypNBUwnBqRuGccYUznnMhBKnwh5xARCk8E4SNSYtBlck6y5sU,time_shift,us-west-2,us-west-2,success,SUST-8760,https://github.com/org/infra/pull/760,2026-04-30 11:52:40.765294,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
22e0589a,b2006439,az-aJgYmDa1hssupxDg8PbNcjne7l6ohf/gmrW4pos9l8UmJ4ZF/YT5yp690rb+iJrM,time_shift,us-west-2,us-west-2,success,SUST-4672,https://github.com/org/infra/pull/672,2026-04-30 11:52:40.765350,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c3a54e82,4a9f16b1,az-0g9SaiM6nSCp9H4jqomcThNRWqSFjrDZJWrhSw+P31YvtLnyywHamC4xpeFtuBEp,region_shift,us-east-1,us-west-2,success,SUST-4704,https://github.com/org/infra/pull/704,2026-04-30 11:52:40.765514,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4c5a66e8,1f70842c,az-sa4U9vzJr2qkCQZenOv2X4kNwf7s9Yj6jhloVikodKJIkLwwDpXyowWiJk69jGtM,region_shift,us-east-1,us-west-2,success,SUST-7775,https://github.com/org/infra/pull/775,2026-04-30 11:52:40.765615,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8aaeb030,1b61cbf9,az-gLwEA4nDJXmfycMeEucWjRVwElC/6dYY3y2UN8wQ2qls+iZT1QEsYcOI5kFs/Fau,time_shift,eu-west-1,eu-west-1,success,SUST-5589,https://github.com/org/infra/pull/589,2026-04-30 11:52:40.765713,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
90cda9c1,d98791ee,az-Wby7fHLMCPBSpIojOECRNaeDFcD/SFy0rXNdpgzafbbs9rs7JzywnbKWneuTeQkR,region_shift,us-east-1,us-west-2,success,SUST-6815,https://github.com/org/infra/pull/815,2026-04-30 11:52:40.765832,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5cd9967f,1e6e8c6c,az-sffo3dA672mherUD6dLtMp9eJwS671ebYbfcmNmUwTVPafOS0kwHox23aCZARycI,region_shift,us-east-1,us-west-2,success,SUST-0304,https://github.com/org/infra/pull/304,2026-04-30 11:52:40.765903,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
485719cc,7847839f,az-bvKEwbE8FsDfUKs4Q3lFn9d9SnnxXrRdlDjETlBsOqSWK4IJLYJeep4wPqiapeTa,region_shift+time_shift,us-east-1,us-west-2,success,SUST-0607,https://github.com/org/infra/pull/607,2026-04-30 11:52:40.766000,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8fa53f12,9857a000,az-FYMvbX29ECy2o9EKszyDOqq2aZ7/LsPzUJbks0HesFYhtJkmYiV1CsXxf5Be8nA6,time_shift,us-west-2,us-west-2,success,SUST-8446,https://github.com/org/infra/pull/446,2026-04-30 11:52:40.766099,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9bf6f33c,cc6c5850,az-a1MQlthg60sMx9CaIGJD+zzFDkXdCdnh4zNjZFoVlrWmbkfUfim0SUuUpDDQrvkz,time_shift,eu-west-1,eu-west-1,success,SUST-0876,https://github.com/org/infra/pull/876,2026-04-30 11:52:40.766283,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c167c568,920e57aa,az-8l3YFNIZ2a5pcv2yormZ2KS+LPOZD8XNM/rIR609d0kz9qTuDwLBQpv++Oy81ljf,time_shift,eu-west-1,eu-west-1,success,SUST-7157,https://github.com/org/infra/pull/157,2026-04-30 11:52:40.766410,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
16d77858,dea33ae3,az-/kvYGnu708FRVCnfet4JaEs4hjs8at5vpm+M4r+jlzlYtfC1ZghgMER+vlTLkpAr,time_shift,eu-west-1,eu-west-1,success,SUST-3986,https://github.com/org/infra/pull/986,2026-04-30 11:52:40.766921,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
769e2fac,0f7a46fa,az-GFQnEyW3jEf4HZBeEUc7Z9L/J1Eqpf0REzocYJsOrifTk2eaXMXA2vVSAiyAKuJt,time_shift,eu-west-1,eu-west-1,success,SUST-2108,https://github.com/org/infra/pull/108,2026-04-30 11:52:40.767026,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
44a89070,6d0f248e,az-X1CX0IBiCHqqdRzMOg7ziqc2I4QGsepyRFoCp8fUDyWLcCdN2mjWTt9lTxoOM7Fm,region_shift+time_shift,us-east-1,us-west-2,success,SUST-4419,https://github.com/org/infra/pull/419,2026-04-30 11:52:40.767149,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
060ade1e,5d6a2d5e,az-ezhrBz6qmKXePMOYd0B8C5pv0gWl8kf8kAEv3wGMWc4TmB9+9WzixaIpxG7+/ue6,time_shift,eu-west-1,eu-west-1,success,SUST-9733,https://github.com/org/infra/pull/733,2026-04-30 11:52:40.767239,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7b26f6b7,f355e980,az-akdTcjiuvNIZ+ZGMFg5r9l4TjMRxxSZheA+MLEsOZWgNCBdm6DTZr+NnjUVt7R9B,time_shift,eu-west-1,eu-west-1,success,SUST-6421,https://github.com/org/infra/pull/421,2026-04-30 11:52:40.767326,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b66567c7,f109dbb0,az-Uun8GRi2JLB+R0lTcP2sbNJZMwJ+zT0zVXHJupCx/D+Re21eoGQkSLsWAPMnibtl,time_shift,eu-west-1,eu-west-1,success,SUST-5203,https://github.com/org/infra/pull/203,2026-04-30 11:52:40.767391,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2aaeeafc,f76436ca,az-5Xd4oTWyMHkPFcT7So32coqjgWJzn2w4Rh44GaIytVd379MrxLe2Civ8OVw3vkIX,region_shift+time_shift,us-east-1,us-west-2,success,SUST-9228,https://github.com/org/infra/pull/228,2026-04-30 11:52:40.767448,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
54826c44,5ec2855a,az-GYnf/yqsvtVaKQGoDTLkhPB9dce9daCIa0ydeRuyWtQRQwmyi4nrDPcu+AjJc2k2,region_shift,us-east-1,us-west-2,success,SUST-7559,https://github.com/org/infra/pull/559,2026-04-30 11:52:40.767505,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
835743b1,c2fa5716,az-LZTvML2vUC612BuPRLpbDC3eFdOpFJ+IM8UEUsP5+AmfSFgd8C5FfyXA3a5II7uD,time_shift,us-west-2,us-west-2,success,SUST-1173,https://github.com/org/infra/pull/173,2026-04-30 11:52:40.767563,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b3147b68,6a9d6afe,az-GBnh/11GzCiX8CYdiGGoOW8O/XrYOlIYvsVISm7zQ9jkVHgf/f8Oi+N37yzjqcyd,region_shift+time_shift,us-east-1,us-west-2,success,SUST-6552,https://github.com/org/infra/pull/552,2026-04-30 11:52:40.767621,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
634eec6b,4917a741,az-39rg/wbDMsGyj5Dx1k+j9JvLicYYDL5BMqlWdN2ogHNYM56fwXgE8QviXW+hF5ZI,region_shift+time_shift,eu-west-1,eu-north-1,success,SUST-8692,https://github.com/org/infra/pull/692,2026-04-30 11:52:40.767680,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
35e50863,8e61a708,az-boh871i0OqLdZYTTKQusDhDl9W1uMqU9lSZx/cRp52haE6v530JPzV1PXZXf0DEe,region_shift+time_shift,us-east-1,us-west-2,success,SUST-7737,https://github.com/org/infra/pull/737,2026-04-30 11:52:40.767735,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
265c846b,10f19c24,az-8pCzrCyw3KVh64aDufZdrCXBce+umUlhIN/err6OJU334v+e1BY0xZ1AfDDW4aoR,region_shift,us-east-1,us-west-2,success,SUST-4885,https://github.com/org/infra/pull/885,2026-04-30 11:52:40.767787,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ccba52d3,e1cb623f,az-z76S5VwAPodIGIV+3K4VZjxVvGmgR8ZKHVp7X9tnArCuUvFUF0eH6MwKFT+7897i,time_shift,eu-west-1,eu-west-1,success,SUST-6705,https://github.com/org/infra/pull/705,2026-04-30 11:52:40.767846,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
44cced60,f35ac231,az-YYs0yeN5KIxKVOvXHaKv32CtZU4IfPjK4vnBj5JpsSvb+8KiGil/B3eN3L2i+uYZ,time_shift,us-west-2,us-west-2,success,SUST-9379,https://github.com/org/infra/pull/379,2026-04-30 11:52:40.767904,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1f25169c,b9a9b10e,az-l8tF70WTvzVYtysBb7WPjxs/tW/lfU81WAHQGtvCnMl8DucNmnByIwtIoi6HwXGQ,region_shift+time_shift,us-east-1,us-west-2,success,SUST-2341,https://github.com/org/infra/pull/341,2026-04-30 11:52:40.767960,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1ac02fe2,ea82dfff,az-ncGNhLc33QUg0yBsad0vwmK2P+xmq/c972QWfWDvobaf87Ir5caWRnBSjwUwxJzD,region_shift+time_shift,us-east-1,us-west-2,success,SUST-4007,https://github.com/org/infra/pull/7,2026-04-30 11:52:40.768021,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e5077e89,7f7c3af4,az-St+FfSRDC0nsjtlvRa+U4oNMkAw2gBy3AYMXwNaC8JmTfJcTFiOqKb18SIF54fzX,time_shift,us-east-1,us-east-1,success,SUST-9310,https://github.com/org/infra/pull/310,2026-04-30 11:52:40.768077,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
452eff3b,60ef3ac8,az-1rM2wbJk7xAg9ylzC07kdmTIqBZL33tGLCW5p4eJ8KwQmDg/GIS7jIMSfhJNWV5k,time_shift,us-west-2,us-west-2,success,SUST-7278,https://github.com/org/infra/pull/278,2026-04-30 11:52:40.768135,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b6ddeeae,0cf21690,az-aQBJMyRl9MAUvjyzVwnMA556HNjkACc0pItNGLQLO+0S63MgrAm7dc81dO3mw3uY,region_shift+time_shift,us-east-1,us-west-2,success,SUST-2481,https://github.com/org/infra/pull/481,2026-04-30 11:52:40.768188,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8eae3630,789267d1,az-TxWJOiRa0QdvIWi/akaNVIpINyTsFYfMvqeP77s8h2SfpnhZTJvzbtIwYoztvhi1,region_shift+time_shift,us-east-1,us-west-2,success,SUST-2118,https://github.com/org/infra/pull/118,2026-04-30 11:52:40.768245,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
90488db5,c1f919ea,az-iChB+IYFxzJJoCqQ5rQ9tQxwYFAyDUMWhPJbF0uYUbzdlA8Q2ew13sav0Z2MhPmy,time_shift,us-east-1,us-east-1,success,SUST-7003,https://github.com/org/infra/pull/3,2026-04-30 11:52:40.768301,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f7246a1b,1811e1a9,az-nGAQFaZEkh1VX69YPxq8OZ+0P0OJIO4ffE5sGOUPMrrC0LeFT/3+3tzSeGHHC0oM,time_shift,eu-west-1,eu-west-1,success,SUST-4011,https://github.com/org/infra/pull/11,2026-04-30 11:52:40.768353,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1747b71f,1770f1f8,az-uxD7b2CFhTDdLsGYsYvrh5l0p1Eq7Dl/9Ng5bwSVjqTOruCFWX0s4Da0qOXfmLaa,region_shift,us-east-1,us-west-2,success,SUST-0050,https://github.com/org/infra/pull/50,2026-04-30 11:52:40.768404,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b67d7af2,7a254144,az-BdUeFEmY8Rz6oyd6r2GRzZUZ4j7P+kOPDVIQRftGD2NQWgSeZNOvnpgbJ9xCWPo2,time_shift,us-east-1,us-east-1,success,SUST-1081,https://github.com/org/infra/pull/81,2026-04-30 11:52:40.768459,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
09235488,e1e1a7ca,az-LFsK19XE5TbNaO62hFqXWrHoUqGlGPNtBC/kcJkUnI83I78HBSaiVY2nF+UPtHuk,time_shift,eu-west-1,eu-west-1,success,SUST-8971,https://github.com/org/infra/pull/971,2026-04-30 11:52:40.768515,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6b432e89,ffd6289a,az-SaasTE0sOhieIsrEdR2dv6jEajYmaqL2Gz9NrW2Vmwq8o+dgmgzk2JWxpNRQ4EQ+,time_shift,eu-west-1,eu-west-1,success,SUST-0489,https://github.com/org/infra/pull/489,2026-04-30 11:52:40.768571,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
80f7add1,91929514,az-H63vLB0JCQ2JhK8lj6Qp1hxrVMfoUEP1pLNqswYhjlPcHxwig1svukz5kJD+Y47Z,time_shift,us-west-2,us-west-2,success,SUST-2192,https://github.com/org/infra/pull/192,2026-04-30 11:52:40.768628,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
baf274b0,7afe37cb,az-CB+fhuvZYWWVP3fOUvXeItW7+YlXd7s4WySNwczEoIRntTew/6mouR47L5zOSftf,time_shift,ap-south-1,ap-south-1,success,SUST-2125,https://github.com/org/infra/pull/125,2026-04-30 11:52:40.768682,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
25c1388c,54a8b47c,az-eJpAJxdudeCscRNTbKB7pn7fIXfNJ9pzydIsBmb0XicV0MK0CWTCjjbGv2sCrUiW,time_shift,eu-west-1,eu-west-1,success,SUST-1257,https://github.com/org/infra/pull/257,2026-04-30 11:52:40.768733,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fd86c72b,45055de2,az-DxsxVfB7A4Xh5S1Kfkr5LitevQSVYZNLaHUcz1/s+ZWdOuLeUUh4+nQW6vCaAtqb,region_shift,us-east-1,us-west-2,success,SUST-8830,https://github.com/org/infra/pull/830,2026-04-30 11:52:40.768786,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3322a5eb,2a808852,az-aYOJxdCymvU7kDTO2WJvyxvaJ4ejHFUxwRy2iazIHxLjBwL6jivPn0vWa64jhLyc,time_shift,us-west-2,us-west-2,success,SUST-6747,https://github.com/org/infra/pull/747,2026-04-30 11:52:40.768842,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
65e5e105,519a3769,az-ckiuMQIQzgCofkp+L2FikiP5lQbFzT4mnEmcPqv6G4ONS11wLaI158zhrGMstEN/,time_shift,eu-west-1,eu-west-1,success,SUST-6226,https://github.com/org/infra/pull/226,2026-04-30 11:52:40.768901,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f1179797,018e9745,az-71fJw0x+SDRdAxKPwLyHZhTgQpYw2afS6tjJhfT6kHnmLH54/rl2etJKUpSFKoTB,time_shift,us-west-2,us-west-2,success,SUST-2032,https://github.com/org/infra/pull/32,2026-04-30 11:52:40.768954,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
30e68791,f67fb66b,az-wkH+db+1rqJqvyOONcpEmYNfZ63r3tnCP45FXMcKWXU7AdNnhtqQd/eTVKJyzM1S,time_shift,us-west-2,us-west-2,success,SUST-0288,https://github.com/org/infra/pull/288,2026-04-30 11:52:40.769006,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
414c3226,a79ba3ce,az-PTbdDKkLBoe4IdEShwZIbkAt2NFv/CZ0vYgGsfEf7MQ4n1ZKnMgksJNL6d0pMK+L,time_shift,us-west-2,us-west-2,success,SUST-2775,https://github.com/org/infra/pull/775,2026-04-30 11:52:40.769065,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5ddf5cdd,16470185,az-FftB2Y9i9sCNrUWoDp5bsF6K1/lNbXxYU9TsGFqy6RPEhVNeXZHRAcNPSIJkH6qx,region_shift+time_shift,us-east-1,us-west-2,success,SUST-8783,https://github.com/org/infra/pull/783,2026-04-30 11:52:40.769118,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2cb6ef9b,a5321513,az-n1U7qS1zeq3neaC+Za1RiOBbxDrVRfH6xG/vJSI21NbTG0uL+7rXkMjHnQ4NeEF0,time_shift,eu-west-1,eu-west-1,success,SUST-3812,https://github.com/org/infra/pull/812,2026-04-30 11:52:40.769175,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
21c1bf7f,18090598,az-NTz5NoHDT40hMe3ddkCm6hCFN8BjyF54bf8ujldEVoUB2JkvzdQDgwnmmUVgD7Gq,region_shift+time_shift,us-east-1,us-west-2,success,SUST-4301,https://github.com/org/infra/pull/301,2026-04-30 11:52:40.769228,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ea3d15b1,541ed86e,az-vCElSguqXZx4pwsfvN9t+LSG0vzSYm+hoOKmet6Vrfkm62pBBZrSpi4VIJ1bNnSz,region_shift+time_shift,us-east-1,us-west-2,success,SUST-1205,https://github.com/org/infra/pull/205,2026-04-30 11:52:40.769282,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bea3b572,9bb2ba21,az-/hAeIXyHHCKAk/BmF6YYxUYybGa38UF/zZyApstM6SKCzMwxA6Mb0o4Tw3udObn3,time_shift,eu-west-1,eu-west-1,success,SUST-8596,https://github.com/org/infra/pull/596,2026-04-30 11:52:40.769336,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d11f98c5,dcaea71b,az-A+A4kYIvzspxFfSwYf3yCyZX/nEbBmb+dlAHmjCtsCuXkDHsnWH+wF7s2nYHQinc,time_shift,eu-west-1,eu-west-1,success,SUST-7250,https://github.com/org/infra/pull/250,2026-04-30 11:52:40.769394,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4dd117ea,e831b1e2,az-kgAclYNFYyYjjlw2DxHMjPMVIgJWUz7vnvJxc2Oqeq32N0P9Rlw0V3umKkX/KOgG,region_shift,us-east-1,us-west-2,success,SUST-9654,https://github.com/org/infra/pull/654,2026-04-30 11:52:40.769444,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
95a93569,63fb81d5,az-jMm3NiFw1zXqUA0JIOsCkznIXc5jCR7yPuKLm/O5FrGJRu14ilDtoHs1CAqRzr8v,time_shift,us-west-2,us-west-2,success,SUST-2329,https://github.com/org/infra/pull/329,2026-04-30 11:52:40.769499,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a3d1b0a4,b3db8438,az-tAfhOTGVfTkdfjfnv5grjwGMLbi2VdoU8ULFxViwrarRWtJkhe8LgtuEVWJ6pAOF,time_shift,us-east-1,us-east-1,success,SUST-6323,https://github.com/org/infra/pull/323,2026-04-30 11:52:40.769554,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
863bb7c4,bc494082,az-1skkzeZyKDif7AwyGGazsNZdyatfvAx3Gi55y5WLw0uMYbgzhyi3/5My+GC890mh,time_shift,us-east-1,us-east-1,success,SUST-6139,https://github.com/org/infra/pull/139,2026-04-30 11:52:40.769610,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9501869a,9266210f,az-415D4NjcGPycqLmdDCumSzj2oX5Khk2vxq39o8Z62eVGF0dfBlZSg7W0TL2yi0Pg,time_shift,us-west-2,us-west-2,success,SUST-2676,https://github.com/org/infra/pull/676,2026-04-30 11:52:40.769665,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c6055308,e10c24de,az-sb9/1Eo23Amq0bVRGQn37QfW6Wbzs1a35wng7bO601CSegf0CsGqOjCty7V5VGno,time_shift,us-west-2,us-west-2,success,SUST-0382,https://github.com/org/infra/pull/382,2026-04-30 11:52:40.769718,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
abcef5fd,e58a84f9,az-nU09v520a+lahrcyYHdv19s6kreD9lf2Pp29ZT7jE0py8i83akApLcMwDqdMbsqg,region_shift,us-east-1,us-west-2,success,SUST-1107,https://github.com/org/infra/pull/107,2026-04-30 11:52:40.769773,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
980392ec,4da59eae,az-/YOCd+NbwVKcdCSwQMtIs/nvczphn48YdTbRXQmMyn0NDKKgGyTN/wZwtRPqoPPS,time_shift,eu-west-1,eu-west-1,success,SUST-0010,https://github.com/org/infra/pull/10,2026-04-30 11:52:40.769824,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9a660d15,887ae6dc,az-tnuW/JeMZ3zBEplHSlgQXcwY7K/mpT9sSGtpSIpuRv6nnzurbkuK8KgWgHYcS6ps,time_shift,eu-west-1,eu-west-1,success,SUST-4935,https://github.com/org/infra/pull/935,2026-04-30 11:52:40.769879,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
37f98e5c,9bfaa0d7,az-rmp5N66AEuZ3FKj/ccNbwjC+D2i0MIcozfUnvIBnZrJbPun9QLuVPdNCim0XC/nz,time_shift,us-west-2,us-west-2,success,SUST-7143,https://github.com/org/infra/pull/143,2026-04-30 11:52:40.769939,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
686303ad,c476cd5c,az-+TboIPoTn2d0rsXVH11R9fws5yw7IIQEf3kl44I1ykwV1v9Hns3WgnyN5dtif9Kn,time_shift,eu-west-1,eu-west-1,success,SUST-7807,https://github.com/org/infra/pull/807,2026-04-30 11:52:40.769992,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3878eef0,3c667b24,az-wzHnhl9acJrO/hJcT9nyrKUjqfFDF45LEyEYlBrzB/0Ks2x1n7Rr3DZT0jz9jrNO,region_shift+time_shift,us-east-1,us-west-2,success,SUST-1090,https://github.com/org/infra/pull/90,2026-04-30 11:52:40.770047,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
71c82e94,a721804a,az-MSdufFunbgAJCzf/SKWIhNnLHVAc+wdfo0U208ZyV0kLnfLJ2JjeL096RL9sSVUo,time_shift,eu-west-1,eu-west-1,success,SUST-4968,https://github.com/org/infra/pull/968,2026-04-30 11:52:40.770105,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
52c48579,c12fa3ae,az-eGgY6zKFpY8zRmKPl6sENRQNwsGTMnF4SqfXHk+rLQxpMQ0scEvKvD4yRVgiZO/q,time_shift,us-west-2,us-west-2,success,SUST-1524,https://github.com/org/infra/pull/524,2026-04-30 11:52:40.770161,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fe5cd826,931cd949,az-KxxOA251HAW41z3FNwrjOft1+PzIa7Ep6yo6n61VPEyIa5h0vPj1N4pXRBvhGCC6,time_shift,eu-west-1,eu-west-1,success,SUST-9749,https://github.com/org/infra/pull/749,2026-04-30 11:52:40.770213,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1549cf98,3ba21f2c,az-JXYxoOx6Ty4s4Z1Gfllum9tGMa8fQifhi9FPOPcbMuCJyocSDuqwrSPMTY1VFTrq,time_shift,eu-west-1,eu-west-1,success,SUST-5650,https://github.com/org/infra/pull/650,2026-04-30 11:52:40.770290,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
67a5ffc5,d4fb2de2,az-6ZnaDH9JZ0QapbXOWq1U5acj6p7461QtpNHxLFnxxEB1ntnD++gBFJGuQDcF4dDT,region_shift,us-east-1,us-west-2,success,SUST-5598,https://github.com/org/infra/pull/598,2026-04-30 11:52:40.770349,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0096e14a,7e45fcdf,az-8RlzMDyyUhEhuwkcy5pd8zesHfFO4BG8WKXY8qMOPVrYVZcctwitfjfFblkFv9bk,time_shift,eu-west-1,eu-west-1,success,SUST-2362,https://github.com/org/infra/pull/362,2026-04-30 11:52:40.770411,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e112a02f,f25e0e88,az-Kxph3GLZ5Zxqod60/uNU2Sp3OZJUWVYEMKX4UFWq7FyjwNK4p/JZI23JaeEbuNkl,time_shift,eu-west-1,eu-west-1,success,SUST-0683,https://github.com/org/infra/pull/683,2026-04-30 11:52:40.770470,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3018bc73,e71454f4,az-LJ6clTcfrfqTZiUFnYFFcNv4/Yl54MnQ02iHhpYdxpJ1uEHGQIQO5yiYaDIqiaZY,time_shift,eu-west-1,eu-west-1,success,SUST-8214,https://github.com/org/infra/pull/214,2026-04-30 11:52:40.770536,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
