recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level,pricing_source
be63e209,az-5Jo/fsdYSfE+igQrMpSwsrHAYqDA1uwPZXn8+JXelPaf45JRV4aU6N0T5Du4QrY5,time_shift,ap-south-1,ap-south-1,2025-01-03 20:40:27.228525,2025-01-04 00:40:27.228525,-0.001418,0.0,0.822,[fallback] time_shift: estimated 1.4 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7946bb6d,az-vBHzBXqCFwIWlRut4iVnEHGjXj4JLyZcXGNrgpAhq8WRbKeKyQykvMvPmS8mfLF4,time_shift,eu-west-1,eu-west-1,2025-01-01 00:03:30.048622,2025-01-01 04:03:30.048622,-0.000107,0.0,0.853,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4e89150c,az-Ir0mk9ZGhpk7lHwoYc2nRntkPX3kgyekK+aQzG9/L5sHphRzqNCNGvpNAuu7leUf,time_shift,us-west-2,us-west-2,2025-01-06 16:42:23.922204,2025-01-06 20:42:23.922204,-3.4e-05,0.0,0.893,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a75e4fef,az-/5X+XNhZtuXGbiWpShm5rWFA6FXUMgDVfVhHUX9GQ4gbtvyLkCTPTvZA3P97VFC3,time_shift,eu-west-1,eu-west-1,2025-01-05 21:17:47.747164,2025-01-06 01:17:47.747164,-0.000176,0.0,0.803,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
54ac819c,az-4i6Gk8hDlzwx2IW3zBXJJiT5svNXIzAFKgxA8ZpR7sdxztmzWm1mbolhqIURl2+3,time_shift,eu-west-1,eu-west-1,2025-01-02 18:29:45.413290,2025-01-02 22:29:45.413290,-0.07698,0.0,0.775,[fallback] time_shift: estimated 77.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f2b42d94,az-aA8UFJdRi3ApMWigDvG5fG7CB8J1PJgRx9i9RF/1AY5Ab7T1PmmcbjbLg1703Rfc,time_shift,eu-west-1,eu-west-1,2025-01-03 22:33:38.800648,2025-01-04 02:33:38.800648,-7.2e-05,0.0,0.797,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a1afb718,az-HJ+8obQkp2qE7OnhMY0uJOk+d39k8BDqYkcDS2cGgH6rUioWm8oGhhAeJgxeLazT,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b4f31b16,az-SiaDtlUkCDVYgZYvq6M+Ck523sJEesHo+wbLQyh9M6GLjYG5w/ywkdlAqfcnlTbV,region_shift,us-east-1,us-west-2,2025-01-07 08:24:07.001621,2025-01-07 08:24:07.001621,-0.014115,0.02,0.95,[fallback] region_shift: estimated 14.1 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
41b5a199,az-5j4xVV6sHAmQR4llKjjikqKvbqDamr9YYw9fMUQoczNyBTRHm64CBevzW3ejDf0r,time_shift,eu-west-1,eu-west-1,2025-01-04 19:35:06.320908,2025-01-04 23:35:06.320908,-9.6e-05,0.0,0.709,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
96a3ca52,az-BtdWUsvjNvkMSkhwtfuBJjQ+X8Z8yz/sbuPNMbeHJrDB7OoXyImSkb06agSYPZKW,time_shift,eu-west-1,eu-west-1,2025-01-04 11:15:39.384117,2025-01-04 15:15:39.384117,-0.000173,0.0,0.653,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
317d3fed,az-J2A77WhX7I9Ttagb6fcBRxr+tZxprE2HBX26bgZ0q+WIqaI4AKCFjgrnykGucukO,time_shift,eu-west-1,eu-west-1,2025-01-06 23:34:19.643436,2025-01-07 03:34:19.643436,-0.000286,0.0,0.773,[fallback] time_shift: estimated 0.3 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
29f18428,az-bCoG+hRXXqyWXi9i4HH9afzGDAPPZPXMK1O95TMS6h/Mh4zNsXs/+fTi/zjDmcSx,region_shift,eu-west-1,eu-north-1,2025-01-02 08:54:27.423015,2025-01-02 08:54:27.423015,-0.003263,0.0127,0.95,[fallback] region_shift: estimated 3.3 gCO2e reduction at $0.0127 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
956bb973,az-togLR5tMCA6Wcg5AvZ3ODwSpyyupXv/+2lAmEAyBGfBPSFNq4UuzwOnkgVf04tMu,time_shift,us-west-2,us-west-2,2025-01-06 16:30:43.760130,2025-01-06 20:30:43.760130,-3.4e-05,0.0,0.893,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
188f6030,az-lPtF0eyNzBgxdcFcm8qkv072eKAYAIxNWXiu668VtYOg5S2S2pJYpjMjbZuHhjWI,time_shift,eu-west-1,eu-west-1,2025-01-04 21:07:17.601297,2025-01-05 01:07:17.601297,-0.00015,0.0,0.81,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1d6e4d70,az-j9ug8J4iS5tB3vV3VEZr334fxNunPF6rpLlvOsSlGrePpePNp6OsVtbQUfVeQ3Bh,region_shift,us-east-1,us-west-2,2025-01-01 20:21:46.969206,2025-01-01 20:21:46.969206,-0.011356,0.02,0.95,[fallback] region_shift: estimated 11.4 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d0bf7b46,az-y2gV4NkMAUJgKSqeRQzRowBxx9tUSUSz5g4fpRcH80jQhzzwueAMSFsPt6pE4KdC,time_shift,ap-south-1,ap-south-1,2025-01-03 20:25:17.017828,2025-01-04 00:25:17.017828,-0.000811,0.0,0.822,[fallback] time_shift: estimated 0.8 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
55e5ffa8,az-DAgA0yzpr/wLrE4U6DoPQ/zuFT/79rPdu7176iGBYitPCE1OD0yyCVVOp+IYOPwE,time_shift,us-west-2,us-west-2,2025-01-05 16:35:23.824959,2025-01-05 20:35:23.824959,-3.4e-05,0.0,0.89,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
83cfca2d,az-zR8BzD/cz4cKVkwKmkfTiwAiIIqTddy/QGsp0s2M/w7nhXUM72Bj76DwjARnLFBz,time_shift,eu-west-1,eu-west-1,2025-01-02 20:52:07.390600,2025-01-03 00:52:07.390600,-0.00011,0.0,0.777,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
80171d76,az-LAOH8l/WGH75KWkI4jsHo6COhE/7SGuWfx/aWTLdtvouqB9QeUB+qm15wQS1lC9L,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 12:40:50.567261,2025-01-01 16:40:50.567261,-2.08205,-8.4236,0.95,[fallback] region_shift+time_shift: estimated 2082.1 gCO2e reduction at $-8.4236 cost delta.,verified,high,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4f12549f,az-N/sWAUXbkefuQ3Zq+weOhrIChCIr681HpUeA904DqJNV/xLAPm6pkJB3FpKvbxdD,time_shift,eu-west-1,eu-west-1,2025-01-03 22:25:28.687196,2025-01-04 02:25:28.687196,-0.000122,0.0,0.797,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
39941ba4,az-t8q3KjMnf+zd4wRUOh/4c4bLAP27A8oUrVPFg3wvoZklr1v9ytWLWr0iIftdvndm,time_shift,eu-west-1,eu-west-1,2025-01-03 03:25:22.852512,2025-01-03 07:25:22.852512,-3.2e-05,0.0,0.677,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
604ff42d,az-s+CIfHdAM8LmzA5bE+ZMcIpnB6lIzWg9ar+a778+41wbVda3Mrftu9i+49nOkGrr,time_shift,eu-west-1,eu-west-1,2025-01-02 21:55:08.265802,2025-01-03 01:55:08.265802,-0.000346,0.0,0.784,[fallback] time_shift: estimated 0.3 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e8cd8376,az-hSnGJ1UDmtXah7TPozw04ry8irjPgm5cUG5Yk/GKe1wjvLJZIRzEgJZ73pq+GOMn,region_shift,us-east-1,us-west-2,2025-01-01 18:06:25.089141,2025-01-01 18:06:25.089141,-0.012051,0.02,0.95,[fallback] region_shift: estimated 12.1 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a9f26008,az-sUbqIx74kFwTcHH9T0rzoXioq/Ebrka53+AKV/pW+/rQsseA65vmS4B6iwm0L4/E,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
aac47635,az-ZALtrs13zeuRKSmNE/QSsvEMO5Q1bkwP1gAji0sXm1887/5v+aDIruDn+bcfWVsG,time_shift,eu-west-1,eu-west-1,2025-01-02 21:24:47.844408,2025-01-03 01:24:47.844408,-0.000519,0.0,0.785,[fallback] time_shift: estimated 0.5 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9e5d2f12,az-J+BKsQlPLyCJZc41Nwwnu0UUWVWpVIOcqgY0Ws7Es7V0gZwXPb4GdBlLofyFHQzY,time_shift,us-west-2,us-west-2,2025-01-03 14:43:22.269044,2025-01-03 18:43:22.269044,-0.000981,0.0,0.892,[fallback] time_shift: estimated 1.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
1cb2ea6f,az-89PYjtFtIt0VO0xMqcydHeczDruMzf2vUQxubcdBHeqLziX0MSxa9qIkUxZLKm6G,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0f885784,az-xl8TnIGp6LWM1qwypNBUwnBqRuGccYUznnMhBKnwh5xARCk8E4SNSYtBlck6y5sU,time_shift,us-west-2,us-west-2,2025-01-01 13:22:51.150729,2025-01-01 17:22:51.150729,-2.9e-05,0.0,0.884,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b3fdfc0d,az-aJgYmDa1hssupxDg8PbNcjne7l6ohf/gmrW4pos9l8UmJ4ZF/YT5yp690rb+iJrM,time_shift,us-west-2,us-west-2,2025-01-06 17:48:54.846029,2025-01-06 21:48:54.846029,-4e-05,0.0,0.884,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
83ec5923,az-0g9SaiM6nSCp9H4jqomcThNRWqSFjrDZJWrhSw+P31YvtLnyywHamC4xpeFtuBEp,region_shift,us-east-1,us-west-2,2025-01-01 02:18:51.928687,2025-01-01 02:18:51.928687,-0.012004,0.02,0.95,[fallback] region_shift: estimated 12.0 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
540864b1,az-sa4U9vzJr2qkCQZenOv2X4kNwf7s9Yj6jhloVikodKJIkLwwDpXyowWiJk69jGtM,region_shift,us-east-1,us-west-2,2025-01-05 22:40:38.897893,2025-01-05 22:40:38.897893,-0.004755,0.02,0.95,[fallback] region_shift: estimated 4.8 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e6966fc5,az-gLwEA4nDJXmfycMeEucWjRVwElC/6dYY3y2UN8wQ2qls+iZT1QEsYcOI5kFs/Fau,time_shift,eu-west-1,eu-west-1,2025-01-06 01:10:00.972447,2025-01-06 05:10:00.972447,-5.1e-05,0.0,0.718,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4353cc77,az-Wby7fHLMCPBSpIojOECRNaeDFcD/SFy0rXNdpgzafbbs9rs7JzywnbKWneuTeQkR,region_shift,us-east-1,us-west-2,2025-01-01 04:08:33.452188,2025-01-01 04:08:33.452188,-0.005463,0.02,0.95,[fallback] region_shift: estimated 5.5 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b33ae581,az-sffo3dA672mherUD6dLtMp9eJwS671ebYbfcmNmUwTVPafOS0kwHox23aCZARycI,region_shift,us-east-1,us-west-2,2025-01-04 08:06:36.758509,2025-01-04 08:06:36.758509,-0.010414,0.02,0.95,[fallback] region_shift: estimated 10.4 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6209cfda,az-bvKEwbE8FsDfUKs4Q3lFn9d9SnnxXrRdlDjETlBsOqSWK4IJLYJeep4wPqiapeTa,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 12:09:20.129660,2025-01-02 16:09:20.129660,-0.016782,0.02,0.95,[fallback] region_shift+time_shift: estimated 16.8 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b3142b41,az-FYMvbX29ECy2o9EKszyDOqq2aZ7/LsPzUJbks0HesFYhtJkmYiV1CsXxf5Be8nA6,time_shift,us-west-2,us-west-2,2025-01-07 17:15:04.376013,2025-01-07 21:15:04.376013,-0.000136,0.0,0.893,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0bc064b5,az-a1MQlthg60sMx9CaIGJD+zzFDkXdCdnh4zNjZFoVlrWmbkfUfim0SUuUpDDQrvkz,time_shift,eu-west-1,eu-west-1,2025-01-05 21:10:47.649919,2025-01-06 01:10:47.649919,-0.000176,0.0,0.803,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
51438735,az-8l3YFNIZ2a5pcv2yormZ2KS+LPOZD8XNM/rIR609d0kz9qTuDwLBQpv++Oy81ljf,time_shift,eu-west-1,eu-west-1,2025-01-06 22:27:48.719611,2025-01-07 02:27:48.719611,-0.000285,0.0,0.708,[fallback] time_shift: estimated 0.3 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ffe98cd7,az-/kvYGnu708FRVCnfet4JaEs4hjs8at5vpm+M4r+jlzlYtfC1ZghgMER+vlTLkpAr,time_shift,eu-west-1,eu-west-1,2025-01-03 17:50:04.862237,2025-01-03 21:50:04.862237,-6.3e-05,0.0,0.647,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fd1dd6b6,az-GFQnEyW3jEf4HZBeEUc7Z9L/J1Eqpf0REzocYJsOrifTk2eaXMXA2vVSAiyAKuJt,time_shift,eu-west-1,eu-west-1,2025-01-01 02:02:31.701783,2025-01-01 06:02:31.701783,-0.000312,0.0,0.735,[fallback] time_shift: estimated 0.3 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9d43cf7c,az-X1CX0IBiCHqqdRzMOg7ziqc2I4QGsepyRFoCp8fUDyWLcCdN2mjWTt9lTxoOM7Fm,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-1.395979,1.0,0.95,[fallback] region_shift+time_shift: estimated 1396.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0eff152b,az-ezhrBz6qmKXePMOYd0B8C5pv0gWl8kf8kAEv3wGMWc4TmB9+9WzixaIpxG7+/ue6,time_shift,eu-west-1,eu-west-1,2025-01-07 03:52:13.225284,2025-01-07 07:52:13.225284,-1.4e-05,0.0,0.652,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
da4ebc35,az-akdTcjiuvNIZ+ZGMFg5r9l4TjMRxxSZheA+MLEsOZWgNCBdm6DTZr+NnjUVt7R9B,time_shift,eu-west-1,eu-west-1,2025-01-01 00:51:20.713128,2025-01-01 04:51:20.713128,-0.000144,0.0,0.852,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
eca30d8f,az-Uun8GRi2JLB+R0lTcP2sbNJZMwJ+zT0zVXHJupCx/D+Re21eoGQkSLsWAPMnibtl,time_shift,eu-west-1,eu-west-1,2025-01-06 01:42:41.426256,2025-01-06 05:42:41.426256,-5.1e-05,0.0,0.718,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2ffaa7a7,az-5Xd4oTWyMHkPFcT7So32coqjgWJzn2w4Rh44GaIytVd379MrxLe2Civ8OVw3vkIX,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3b0276f3,az-GYnf/yqsvtVaKQGoDTLkhPB9dce9daCIa0ydeRuyWtQRQwmyi4nrDPcu+AjJc2k2,region_shift,us-east-1,us-west-2,2025-01-01 17:25:34.521880,2025-01-01 17:25:34.521880,-0.007444,0.02,0.95,[fallback] region_shift: estimated 7.4 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d0fc2ac9,az-LZTvML2vUC612BuPRLpbDC3eFdOpFJ+IM8UEUsP5+AmfSFgd8C5FfyXA3a5II7uD,time_shift,us-west-2,us-west-2,2025-01-02 12:14:00.194489,2025-01-02 16:14:00.194489,-9e-05,0.0,0.894,[fallback] time_shift: estimated 0.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c641e86e,az-GBnh/11GzCiX8CYdiGGoOW8O/XrYOlIYvsVISm7zQ9jkVHgf/f8Oi+N37yzjqcyd,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
325de593,az-39rg/wbDMsGyj5Dx1k+j9JvLicYYDL5BMqlWdN2ogHNYM56fwXgE8QviXW+hF5ZI,region_shift+time_shift,eu-west-1,eu-north-1,2025-01-03 16:34:13.808752,2025-01-03 20:34:13.808752,-0.014228,0.0009,0.95,[fallback] region_shift+time_shift: estimated 14.2 gCO2e reduction at $0.0009 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
115f7359,az-boh871i0OqLdZYTTKQusDhDl9W1uMqU9lSZx/cRp52haE6v530JPzV1PXZXf0DEe,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
108c4a78,az-8pCzrCyw3KVh64aDufZdrCXBce+umUlhIN/err6OJU334v+e1BY0xZ1AfDDW4aoR,region_shift,us-east-1,us-west-2,2025-01-02 03:02:02.528363,2025-01-02 03:02:02.528363,-0.009569,0.02,0.95,[fallback] region_shift: estimated 9.6 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
774c2367,az-z76S5VwAPodIGIV+3K4VZjxVvGmgR8ZKHVp7X9tnArCuUvFUF0eH6MwKFT+7897i,time_shift,eu-west-1,eu-west-1,2025-01-02 20:54:27.423015,2025-01-03 00:54:27.423015,-0.000219,0.0,0.776,[fallback] time_shift: estimated 0.2 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2431bd36,az-YYs0yeN5KIxKVOvXHaKv32CtZU4IfPjK4vnBj5JpsSvb+8KiGil/B3eN3L2i+uYZ,time_shift,us-west-2,us-west-2,2025-01-07 16:41:13.905997,2025-01-07 20:41:13.905997,-0.001142,0.0,0.849,[fallback] time_shift: estimated 1.1 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
12da65c4,az-l8tF70WTvzVYtysBb7WPjxs/tW/lfU81WAHQGtvCnMl8DucNmnByIwtIoi6HwXGQ,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.414123,1.0,0.95,[fallback] region_shift+time_shift: estimated 414.1 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
38dee6aa,az-ncGNhLc33QUg0yBsad0vwmK2P+xmq/c972QWfWDvobaf87Ir5caWRnBSjwUwxJzD,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-1.395979,1.0,0.95,[fallback] region_shift+time_shift: estimated 1396.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
77a2902a,az-St+FfSRDC0nsjtlvRa+U4oNMkAw2gBy3AYMXwNaC8JmTfJcTFiOqKb18SIF54fzX,time_shift,us-east-1,us-east-1,2025-01-07 20:06:36.758509,2025-01-08 00:06:36.758509,-0.00067,0.0,0.663,[fallback] time_shift: estimated 0.7 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ae9fb90c,az-1rM2wbJk7xAg9ylzC07kdmTIqBZL33tGLCW5p4eJ8KwQmDg/GIS7jIMSfhJNWV5k,time_shift,us-west-2,us-west-2,2025-01-03 13:05:20.907618,2025-01-03 17:05:20.907618,-1.7e-05,0.0,0.892,[fallback] time_shift: estimated 0.0 gCO2e reduction at $0.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
202757a3,az-aQBJMyRl9MAUvjyzVwnMA556HNjkACc0pItNGLQLO+0S63MgrAm7dc81dO3mw3uY,region_shift+time_shift,us-east-1,us-west-2,2025-01-07 06:18:05.251216,2025-01-07 10:18:05.251216,-0.010957,0.02,0.95,[fallback] region_shift+time_shift: estimated 11.0 gCO2e reduction at $0.0200 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0d27ca4a,az-TxWJOiRa0QdvIWi/akaNVIpINyTsFYfMvqeP77s8h2SfpnhZTJvzbtIwYoztvhi1,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 00:00:00.000000,2025-01-01 16:00:00.000000,-0.697989,1.0,0.95,[fallback] region_shift+time_shift: estimated 698.0 gCO2e reduction at $1.0000 cost delta.,verified,low,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
