execution_id,recommendation_id,job_id,action_taken,old_region,new_region,execution_status,mock_ticket_id,mock_pr_url,executed_at,pricing_source
c459a54f,aac47635,az-ZALtrs13zeuRKSmNE/QSsvEMO5Q1bkwP1gAji0sXm1887/5v+aDIruDn+bcfWVsG,time_shift,eu-west-1,eu-west-1,success,SUST-AAC476,https://github.com/example/repo/pull/aac4,2026-04-30 11:56:51.140810,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
11b1c5b9,9e5d2f12,az-J+BKsQlPLyCJZc41Nwwnu0UUWVWpVIOcqgY0Ws7Es7V0gZwXPb4GdBlLofyFHQzY,time_shift,us-west-2,us-west-2,success,SUST-9E5D2F,https://github.com/example/repo/pull/9e5d,2026-04-30 11:56:51.140905,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
43451561,1cb2ea6f,az-89PYjtFtIt0VO0xMqcydHeczDruMzf2vUQxubcdBHeqLziX0MSxa9qIkUxZLKm6G,region_shift+time_shift,us-east-1,us-west-2,success,SUST-1CB2EA,https://github.com/example/repo/pull/1cb2,2026-04-30 11:56:51.141017,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
85823d76,0f885784,az-xl8TnIGp6LWM1qwypNBUwnBqRuGccYUznnMhBKnwh5xARCk8E4SNSYtBlck6y5sU,time_shift,us-west-2,us-west-2,success,SUST-0F8857,https://github.com/example/repo/pull/0f88,2026-04-30 11:56:51.141113,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
18f55822,b3fdfc0d,az-aJgYmDa1hssupxDg8PbNcjne7l6ohf/gmrW4pos9l8UmJ4ZF/YT5yp690rb+iJrM,time_shift,us-west-2,us-west-2,success,SUST-B3FDFC,https://github.com/example/repo/pull/b3fd,2026-04-30 11:56:51.141206,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
e2704d6b,83ec5923,az-0g9SaiM6nSCp9H4jqomcThNRWqSFjrDZJWrhSw+P31YvtLnyywHamC4xpeFtuBEp,region_shift,us-east-1,us-west-2,success,SUST-83EC59,https://github.com/example/repo/pull/83ec,2026-04-30 11:56:51.141295,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
999aa51a,540864b1,az-sa4U9vzJr2qkCQZenOv2X4kNwf7s9Yj6jhloVikodKJIkLwwDpXyowWiJk69jGtM,region_shift,us-east-1,us-west-2,success,SUST-540864,https://github.com/example/repo/pull/5408,2026-04-30 11:56:51.141385,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a6329014,e6966fc5,az-gLwEA4nDJXmfycMeEucWjRVwElC/6dYY3y2UN8wQ2qls+iZT1QEsYcOI5kFs/Fau,time_shift,eu-west-1,eu-west-1,success,SUST-E6966F,https://github.com/example/repo/pull/e696,2026-04-30 11:56:51.141478,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b6ab167c,4353cc77,az-Wby7fHLMCPBSpIojOECRNaeDFcD/SFy0rXNdpgzafbbs9rs7JzywnbKWneuTeQkR,region_shift,us-east-1,us-west-2,success,SUST-4353CC,https://github.com/example/repo/pull/4353,2026-04-30 11:56:51.141565,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bf6aa20a,b33ae581,az-sffo3dA672mherUD6dLtMp9eJwS671ebYbfcmNmUwTVPafOS0kwHox23aCZARycI,region_shift,us-east-1,us-west-2,success,SUST-B33AE5,https://github.com/example/repo/pull/b33a,2026-04-30 11:56:51.141669,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4871ffff,6209cfda,az-bvKEwbE8FsDfUKs4Q3lFn9d9SnnxXrRdlDjETlBsOqSWK4IJLYJeep4wPqiapeTa,region_shift+time_shift,us-east-1,us-west-2,success,SUST-6209CF,https://github.com/example/repo/pull/6209,2026-04-30 11:56:51.141781,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dd4249e5,b3142b41,az-FYMvbX29ECy2o9EKszyDOqq2aZ7/LsPzUJbks0HesFYhtJkmYiV1CsXxf5Be8nA6,time_shift,us-west-2,us-west-2,success,SUST-B3142B,https://github.com/example/repo/pull/b314,2026-04-30 11:56:51.141878,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6d7e1e05,0bc064b5,az-a1MQlthg60sMx9CaIGJD+zzFDkXdCdnh4zNjZFoVlrWmbkfUfim0SUuUpDDQrvkz,time_shift,eu-west-1,eu-west-1,success,SUST-0BC064,https://github.com/example/repo/pull/0bc0,2026-04-30 11:56:51.141970,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
11e25cc2,51438735,az-8l3YFNIZ2a5pcv2yormZ2KS+LPOZD8XNM/rIR609d0kz9qTuDwLBQpv++Oy81ljf,time_shift,eu-west-1,eu-west-1,success,SUST-514387,https://github.com/example/repo/pull/5143,2026-04-30 11:56:51.142079,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f9b72299,ffe98cd7,az-/kvYGnu708FRVCnfet4JaEs4hjs8at5vpm+M4r+jlzlYtfC1ZghgMER+vlTLkpAr,time_shift,eu-west-1,eu-west-1,success,SUST-FFE98C,https://github.com/example/repo/pull/ffe9,2026-04-30 11:56:51.142168,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2c720cfb,fd1dd6b6,az-GFQnEyW3jEf4HZBeEUc7Z9L/J1Eqpf0REzocYJsOrifTk2eaXMXA2vVSAiyAKuJt,time_shift,eu-west-1,eu-west-1,success,SUST-FD1DD6,https://github.com/example/repo/pull/fd1d,2026-04-30 11:56:51.142262,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
fba3a400,9d43cf7c,az-X1CX0IBiCHqqdRzMOg7ziqc2I4QGsepyRFoCp8fUDyWLcCdN2mjWTt9lTxoOM7Fm,region_shift+time_shift,us-east-1,us-west-2,success,SUST-9D43CF,https://github.com/example/repo/pull/9d43,2026-04-30 11:56:51.142362,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9ddabce3,0eff152b,az-ezhrBz6qmKXePMOYd0B8C5pv0gWl8kf8kAEv3wGMWc4TmB9+9WzixaIpxG7+/ue6,time_shift,eu-west-1,eu-west-1,success,SUST-0EFF15,https://github.com/example/repo/pull/0eff,2026-04-30 11:56:51.142473,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d63c609a,da4ebc35,az-akdTcjiuvNIZ+ZGMFg5r9l4TjMRxxSZheA+MLEsOZWgNCBdm6DTZr+NnjUVt7R9B,time_shift,eu-west-1,eu-west-1,success,SUST-DA4EBC,https://github.com/example/repo/pull/da4e,2026-04-30 11:56:51.142568,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6bbb232c,eca30d8f,az-Uun8GRi2JLB+R0lTcP2sbNJZMwJ+zT0zVXHJupCx/D+Re21eoGQkSLsWAPMnibtl,time_shift,eu-west-1,eu-west-1,success,SUST-ECA30D,https://github.com/example/repo/pull/eca3,2026-04-30 11:56:51.142825,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
394f1414,2ffaa7a7,az-5Xd4oTWyMHkPFcT7So32coqjgWJzn2w4Rh44GaIytVd379MrxLe2Civ8OVw3vkIX,region_shift+time_shift,us-east-1,us-west-2,success,SUST-2FFAA7,https://github.com/example/repo/pull/2ffa,2026-04-30 11:56:51.142929,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
904f5d4c,3b0276f3,az-GYnf/yqsvtVaKQGoDTLkhPB9dce9daCIa0ydeRuyWtQRQwmyi4nrDPcu+AjJc2k2,region_shift,us-east-1,us-west-2,success,SUST-3B0276,https://github.com/example/repo/pull/3b02,2026-04-30 11:56:51.143681,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
be030b6d,d0fc2ac9,az-LZTvML2vUC612BuPRLpbDC3eFdOpFJ+IM8UEUsP5+AmfSFgd8C5FfyXA3a5II7uD,time_shift,us-west-2,us-west-2,success,SUST-D0FC2A,https://github.com/example/repo/pull/d0fc,2026-04-30 11:56:51.143810,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
0f790b13,c641e86e,az-GBnh/11GzCiX8CYdiGGoOW8O/XrYOlIYvsVISm7zQ9jkVHgf/f8Oi+N37yzjqcyd,region_shift+time_shift,us-east-1,us-west-2,success,SUST-C641E8,https://github.com/example/repo/pull/c641,2026-04-30 11:56:51.143914,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2c5546fd,325de593,az-39rg/wbDMsGyj5Dx1k+j9JvLicYYDL5BMqlWdN2ogHNYM56fwXgE8QviXW+hF5ZI,region_shift+time_shift,eu-west-1,eu-north-1,success,SUST-325DE5,https://github.com/example/repo/pull/325d,2026-04-30 11:56:51.144010,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d34ddf6f,115f7359,az-boh871i0OqLdZYTTKQusDhDl9W1uMqU9lSZx/cRp52haE6v530JPzV1PXZXf0DEe,region_shift+time_shift,us-east-1,us-west-2,success,SUST-115F73,https://github.com/example/repo/pull/115f,2026-04-30 11:56:51.144123,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
9571d466,108c4a78,az-8pCzrCyw3KVh64aDufZdrCXBce+umUlhIN/err6OJU334v+e1BY0xZ1AfDDW4aoR,region_shift,us-east-1,us-west-2,success,SUST-108C4A,https://github.com/example/repo/pull/108c,2026-04-30 11:56:51.144309,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dfab32ee,774c2367,az-z76S5VwAPodIGIV+3K4VZjxVvGmgR8ZKHVp7X9tnArCuUvFUF0eH6MwKFT+7897i,time_shift,eu-west-1,eu-west-1,success,SUST-774C23,https://github.com/example/repo/pull/774c,2026-04-30 11:56:51.144507,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
c9f4ecfc,2431bd36,az-YYs0yeN5KIxKVOvXHaKv32CtZU4IfPjK4vnBj5JpsSvb+8KiGil/B3eN3L2i+uYZ,time_shift,us-west-2,us-west-2,success,SUST-2431BD,https://github.com/example/repo/pull/2431,2026-04-30 11:56:51.144616,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dc46460b,12da65c4,az-l8tF70WTvzVYtysBb7WPjxs/tW/lfU81WAHQGtvCnMl8DucNmnByIwtIoi6HwXGQ,region_shift+time_shift,us-east-1,us-west-2,success,SUST-12DA65,https://github.com/example/repo/pull/12da,2026-04-30 11:56:51.144723,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b1ef974f,38dee6aa,az-ncGNhLc33QUg0yBsad0vwmK2P+xmq/c972QWfWDvobaf87Ir5caWRnBSjwUwxJzD,region_shift+time_shift,us-east-1,us-west-2,success,SUST-38DEE6,https://github.com/example/repo/pull/38de,2026-04-30 11:56:51.144938,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
64ca9660,77a2902a,az-St+FfSRDC0nsjtlvRa+U4oNMkAw2gBy3AYMXwNaC8JmTfJcTFiOqKb18SIF54fzX,time_shift,us-east-1,us-east-1,success,SUST-77A290,https://github.com/example/repo/pull/77a2,2026-04-30 11:56:51.145053,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a1f97561,ae9fb90c,az-1rM2wbJk7xAg9ylzC07kdmTIqBZL33tGLCW5p4eJ8KwQmDg/GIS7jIMSfhJNWV5k,time_shift,us-west-2,us-west-2,success,SUST-AE9FB9,https://github.com/example/repo/pull/ae9f,2026-04-30 11:56:51.145174,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
16d259fe,202757a3,az-aQBJMyRl9MAUvjyzVwnMA556HNjkACc0pItNGLQLO+0S63MgrAm7dc81dO3mw3uY,region_shift+time_shift,us-east-1,us-west-2,success,SUST-202757,https://github.com/example/repo/pull/2027,2026-04-30 11:56:51.145288,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
15c98380,0d27ca4a,az-TxWJOiRa0QdvIWi/akaNVIpINyTsFYfMvqeP77s8h2SfpnhZTJvzbtIwYoztvhi1,region_shift+time_shift,us-east-1,us-west-2,success,SUST-0D27CA,https://github.com/example/repo/pull/0d27,2026-04-30 11:56:51.145381,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dc58517b,59dd4371,az-iChB+IYFxzJJoCqQ5rQ9tQxwYFAyDUMWhPJbF0uYUbzdlA8Q2ew13sav0Z2MhPmy,time_shift,us-east-1,us-east-1,success,SUST-59DD43,https://github.com/example/repo/pull/59dd,2026-04-30 11:56:51.145471,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
28620ea5,b0b84874,az-nGAQFaZEkh1VX69YPxq8OZ+0P0OJIO4ffE5sGOUPMrrC0LeFT/3+3tzSeGHHC0oM,time_shift,eu-west-1,eu-west-1,success,SUST-B0B848,https://github.com/example/repo/pull/b0b8,2026-04-30 11:56:51.147698,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ab180fb7,d08c1021,az-uxD7b2CFhTDdLsGYsYvrh5l0p1Eq7Dl/9Ng5bwSVjqTOruCFWX0s4Da0qOXfmLaa,region_shift,us-east-1,us-west-2,success,SUST-D08C10,https://github.com/example/repo/pull/d08c,2026-04-30 11:56:51.147789,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3ee2bf2f,0e5de05d,az-BdUeFEmY8Rz6oyd6r2GRzZUZ4j7P+kOPDVIQRftGD2NQWgSeZNOvnpgbJ9xCWPo2,time_shift,us-east-1,us-east-1,success,SUST-0E5DE0,https://github.com/example/repo/pull/0e5d,2026-04-30 11:56:51.147856,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
70a64efc,0a1bf086,az-LFsK19XE5TbNaO62hFqXWrHoUqGlGPNtBC/kcJkUnI83I78HBSaiVY2nF+UPtHuk,time_shift,eu-west-1,eu-west-1,success,SUST-0A1BF0,https://github.com/example/repo/pull/0a1b,2026-04-30 11:56:51.147918,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7fcce3e4,243fa02f,az-SaasTE0sOhieIsrEdR2dv6jEajYmaqL2Gz9NrW2Vmwq8o+dgmgzk2JWxpNRQ4EQ+,time_shift,eu-west-1,eu-west-1,success,SUST-243FA0,https://github.com/example/repo/pull/243f,2026-04-30 11:56:51.147978,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
a3ac35de,0485404a,az-H63vLB0JCQ2JhK8lj6Qp1hxrVMfoUEP1pLNqswYhjlPcHxwig1svukz5kJD+Y47Z,time_shift,us-west-2,us-west-2,success,SUST-048540,https://github.com/example/repo/pull/0485,2026-04-30 11:56:51.148042,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
ff41ca16,cf87c234,az-CB+fhuvZYWWVP3fOUvXeItW7+YlXd7s4WySNwczEoIRntTew/6mouR47L5zOSftf,time_shift,ap-south-1,ap-south-1,success,SUST-CF87C2,https://github.com/example/repo/pull/cf87,2026-04-30 11:56:51.148103,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8c7fb6a6,144d97e0,az-eJpAJxdudeCscRNTbKB7pn7fIXfNJ9pzydIsBmb0XicV0MK0CWTCjjbGv2sCrUiW,time_shift,eu-west-1,eu-west-1,success,SUST-144D97,https://github.com/example/repo/pull/144d,2026-04-30 11:56:51.148164,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f078c601,7d0617a2,az-DxsxVfB7A4Xh5S1Kfkr5LitevQSVYZNLaHUcz1/s+ZWdOuLeUUh4+nQW6vCaAtqb,region_shift,us-east-1,us-west-2,success,SUST-7D0617,https://github.com/example/repo/pull/7d06,2026-04-30 11:56:51.148221,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
aaf0bfc8,9de38f3b,az-aYOJxdCymvU7kDTO2WJvyxvaJ4ejHFUxwRy2iazIHxLjBwL6jivPn0vWa64jhLyc,time_shift,us-west-2,us-west-2,success,SUST-9DE38F,https://github.com/example/repo/pull/9de3,2026-04-30 11:56:51.148277,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2bb772d6,9d98e91a,az-ckiuMQIQzgCofkp+L2FikiP5lQbFzT4mnEmcPqv6G4ONS11wLaI158zhrGMstEN/,time_shift,eu-west-1,eu-west-1,success,SUST-9D98E9,https://github.com/example/repo/pull/9d98,2026-04-30 11:56:51.148334,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
5084594e,664b97a2,az-71fJw0x+SDRdAxKPwLyHZhTgQpYw2afS6tjJhfT6kHnmLH54/rl2etJKUpSFKoTB,time_shift,us-west-2,us-west-2,success,SUST-664B97,https://github.com/example/repo/pull/664b,2026-04-30 11:56:51.148392,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
314b05da,6857ac37,az-wkH+db+1rqJqvyOONcpEmYNfZ63r3tnCP45FXMcKWXU7AdNnhtqQd/eTVKJyzM1S,time_shift,us-west-2,us-west-2,success,SUST-6857AC,https://github.com/example/repo/pull/6857,2026-04-30 11:56:51.148449,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2c2fc8b9,465622c7,az-PTbdDKkLBoe4IdEShwZIbkAt2NFv/CZ0vYgGsfEf7MQ4n1ZKnMgksJNL6d0pMK+L,time_shift,us-west-2,us-west-2,success,SUST-465622,https://github.com/example/repo/pull/4656,2026-04-30 11:56:51.148506,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
de5e3de9,f2429c0f,az-FftB2Y9i9sCNrUWoDp5bsF6K1/lNbXxYU9TsGFqy6RPEhVNeXZHRAcNPSIJkH6qx,region_shift+time_shift,us-east-1,us-west-2,success,SUST-F2429C,https://github.com/example/repo/pull/f242,2026-04-30 11:56:51.148562,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f99a8b18,f419d217,az-n1U7qS1zeq3neaC+Za1RiOBbxDrVRfH6xG/vJSI21NbTG0uL+7rXkMjHnQ4NeEF0,time_shift,eu-west-1,eu-west-1,success,SUST-F419D2,https://github.com/example/repo/pull/f419,2026-04-30 11:56:51.148618,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
8dade2ea,51e0918b,az-NTz5NoHDT40hMe3ddkCm6hCFN8BjyF54bf8ujldEVoUB2JkvzdQDgwnmmUVgD7Gq,region_shift+time_shift,us-east-1,us-west-2,success,SUST-51E091,https://github.com/example/repo/pull/51e0,2026-04-30 11:56:51.148674,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4d6b28b0,e5d98301,az-vCElSguqXZx4pwsfvN9t+LSG0vzSYm+hoOKmet6Vrfkm62pBBZrSpi4VIJ1bNnSz,region_shift+time_shift,us-east-1,us-west-2,success,SUST-E5D983,https://github.com/example/repo/pull/e5d9,2026-04-30 11:56:51.148730,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
dc8eb398,fd95ac1c,az-/hAeIXyHHCKAk/BmF6YYxUYybGa38UF/zZyApstM6SKCzMwxA6Mb0o4Tw3udObn3,time_shift,eu-west-1,eu-west-1,success,SUST-FD95AC,https://github.com/example/repo/pull/fd95,2026-04-30 11:56:51.148785,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
694faa72,a4e6f45c,az-A+A4kYIvzspxFfSwYf3yCyZX/nEbBmb+dlAHmjCtsCuXkDHsnWH+wF7s2nYHQinc,time_shift,eu-west-1,eu-west-1,success,SUST-A4E6F4,https://github.com/example/repo/pull/a4e6,2026-04-30 11:56:51.148842,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
3f91e95f,c827aab3,az-kgAclYNFYyYjjlw2DxHMjPMVIgJWUz7vnvJxc2Oqeq32N0P9Rlw0V3umKkX/KOgG,region_shift,us-east-1,us-west-2,success,SUST-C827AA,https://github.com/example/repo/pull/c827,2026-04-30 11:56:51.148895,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
7bf09a83,2940948b,az-jMm3NiFw1zXqUA0JIOsCkznIXc5jCR7yPuKLm/O5FrGJRu14ilDtoHs1CAqRzr8v,time_shift,us-west-2,us-west-2,success,SUST-294094,https://github.com/example/repo/pull/2940,2026-04-30 11:56:51.148950,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
adb793fd,80540ac0,az-tAfhOTGVfTkdfjfnv5grjwGMLbi2VdoU8ULFxViwrarRWtJkhe8LgtuEVWJ6pAOF,time_shift,us-east-1,us-east-1,success,SUST-80540A,https://github.com/example/repo/pull/8054,2026-04-30 11:56:51.149579,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
87d656ef,16c75fd4,az-1skkzeZyKDif7AwyGGazsNZdyatfvAx3Gi55y5WLw0uMYbgzhyi3/5My+GC890mh,time_shift,us-east-1,us-east-1,success,SUST-16C75F,https://github.com/example/repo/pull/16c7,2026-04-30 11:56:51.149650,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
2727cd88,a98aac52,az-415D4NjcGPycqLmdDCumSzj2oX5Khk2vxq39o8Z62eVGF0dfBlZSg7W0TL2yi0Pg,time_shift,us-west-2,us-west-2,success,SUST-A98AAC,https://github.com/example/repo/pull/a98a,2026-04-30 11:56:51.149710,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bcb76259,0211d5bd,az-sb9/1Eo23Amq0bVRGQn37QfW6Wbzs1a35wng7bO601CSegf0CsGqOjCty7V5VGno,time_shift,us-west-2,us-west-2,success,SUST-0211D5,https://github.com/example/repo/pull/0211,2026-04-30 11:56:51.149769,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
103324fa,da950df7,az-nU09v520a+lahrcyYHdv19s6kreD9lf2Pp29ZT7jE0py8i83akApLcMwDqdMbsqg,region_shift,us-east-1,us-west-2,success,SUST-DA950D,https://github.com/example/repo/pull/da95,2026-04-30 11:56:51.149839,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
f743b45c,da85caf8,az-/YOCd+NbwVKcdCSwQMtIs/nvczphn48YdTbRXQmMyn0NDKKgGyTN/wZwtRPqoPPS,time_shift,eu-west-1,eu-west-1,success,SUST-DA85CA,https://github.com/example/repo/pull/da85,2026-04-30 11:56:51.149897,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
b9070d60,5b1ec876,az-tnuW/JeMZ3zBEplHSlgQXcwY7K/mpT9sSGtpSIpuRv6nnzurbkuK8KgWgHYcS6ps,time_shift,eu-west-1,eu-west-1,success,SUST-5B1EC8,https://github.com/example/repo/pull/5b1e,2026-04-30 11:56:51.149954,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
d032eb2a,2174f34f,az-rmp5N66AEuZ3FKj/ccNbwjC+D2i0MIcozfUnvIBnZrJbPun9QLuVPdNCim0XC/nz,time_shift,us-west-2,us-west-2,success,SUST-2174F3,https://github.com/example/repo/pull/2174,2026-04-30 11:56:51.150066,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
bd733c00,9635224d,az-+TboIPoTn2d0rsXVH11R9fws5yw7IIQEf3kl44I1ykwV1v9Hns3WgnyN5dtif9Kn,time_shift,eu-west-1,eu-west-1,success,SUST-963522,https://github.com/example/repo/pull/9635,2026-04-30 11:56:51.150152,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
6a2eda2e,737caab8,az-wzHnhl9acJrO/hJcT9nyrKUjqfFDF45LEyEYlBrzB/0Ks2x1n7Rr3DZT0jz9jrNO,region_shift+time_shift,us-east-1,us-west-2,success,SUST-737CAA,https://github.com/example/repo/pull/737c,2026-04-30 11:56:51.150216,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
82d33808,be54f8d7,az-MSdufFunbgAJCzf/SKWIhNnLHVAc+wdfo0U208ZyV0kLnfLJ2JjeL096RL9sSVUo,time_shift,eu-west-1,eu-west-1,success,SUST-BE54F8,https://github.com/example/repo/pull/be54,2026-04-30 11:56:51.150277,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
4e058028,cbcb2782,az-eGgY6zKFpY8zRmKPl6sENRQNwsGTMnF4SqfXHk+rLQxpMQ0scEvKvD4yRVgiZO/q,time_shift,us-west-2,us-west-2,success,SUST-CBCB27,https://github.com/example/repo/pull/cbcb,2026-04-30 11:56:51.150335,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
14f4ae2c,f8585288,az-KxxOA251HAW41z3FNwrjOft1+PzIa7Ep6yo6n61VPEyIa5h0vPj1N4pXRBvhGCC6,time_shift,eu-west-1,eu-west-1,success,SUST-F85852,https://github.com/example/repo/pull/f858,2026-04-30 11:56:51.150394,"AWS On-Demand Pricing snapshot 2025-01-15 (m5.large / g4dn.xlarge Linux, public pricing pages)"
